code:U+1F91E U+1F3FB; desc:crossed fingers: light skin tone; tags:cross | finger | hand | light skin tone | luck
code:U+1F91E U+1F3FC; desc:crossed fingers: medium-light skin tone; tags:cross | finger | hand | luck | medium-light skin tone
code:U+1F91E U+1F3FD; desc:crossed fingers: medium skin tone; tags:cross | finger | hand | luck | medium skin tone
code:U+1F91E U+1F3FE; desc:crossed fingers: medium-dark skin tone; tags:cross | finger | hand | luck | medium-dark skin tone
code:U+1F91E U+1F3FF; desc:crossed fingers: dark skin tone; tags:cross | dark skin tone | finger | hand | luck
code:U+1F596; desc:vulcan salute; tags:finger | hand | spock | vulcan
code:U+1F596 U+1F3FB; desc:vulcan salute: light skin tone; tags:finger | hand | light skin tone | spock | vulcan
code:U+1F596 U+1F3FC; desc:vulcan salute: medium-light skin tone; tags:finger | hand | medium-light skin tone | spock | vulcan
code:U+1F596 U+1F3FD; desc:vulcan salute: medium skin tone; tags:finger | hand | medium skin tone | spock | vulcan
code:U+1F596 U+1F3FE; desc:vulcan salute: medium-dark skin tone; tags:finger | hand | medium-dark skin tone | spock | vulcan
code:U+1F596 U+1F3FF; desc:vulcan salute: dark skin tone; tags:dark skin tone | finger | hand | spock | vulcan
code:U+1F918; desc:sign of the horns; tags:finger | hand | horns | rock-on
code:U+1F918 U+1F3FB; desc:sign of the horns: light skin tone; tags:finger | hand | horns | light skin tone | rock-on
code:U+1F918 U+1F3FC; desc:sign of the horns: medium-light skin tone; tags:finger | hand | horns | medium-light skin tone | rock-on
code:U+1F918 U+1F3FD; desc:sign of the horns: medium skin tone; tags:finger | hand | horns | medium skin tone | rock-on
code:U+1F918 U+1F3FE; desc:sign of the horns: medium-dark skin tone; tags:finger | hand | horns | medium-dark skin tone | rock-on
code:U+1F918 U+1F3FF; desc:sign of the horns: dark skin tone; tags:dark skin tone | finger | hand | horns | rock-on
code:U+1F919; desc:call me hand; tags:call | hand
code:U+1F919 U+1F3FB; desc:call me hand: light skin tone; tags:call | hand | light skin tone
code:U+1F919 U+1F3FC; desc:call me hand: medium-light skin tone; tags:call | hand | medium-light skin tone
code:U+1F919 U+1F3FD; desc:call me hand: medium skin tone; tags:call | hand | medium skin tone
code:U+1F919 U+1F3FE; desc:call me hand: medium-dark skin tone; tags:call | hand | medium-dark skin tone
code:U+1F919 U+1F3FF; desc:call me hand: dark skin tone; tags:call | dark skin tone | hand
code:U+1F590; desc:raised hand with fingers splayed; tags:finger | hand | splayed
code:U+1F590 U+1F3FB; desc:raised hand with fingers splayed: light skin tone; tags:finger | hand | light skin tone | splayed
code:U+1F590 U+1F3FC; desc:raised hand with fingers splayed: medium-light skin tone; tags:finger | hand | medium-light skin tone | splayed
code:U+1F590 U+1F3FD; desc:raised hand with fingers splayed: medium skin tone; tags:finger | hand | medium skin tone | splayed
code:U+1F590 U+1F3FE; desc:raised hand with fingers splayed: medium-dark skin tone; tags:finger | hand | medium-dark skin tone | splayed
code:U+1F590 U+1F3FF; desc:raised hand with fingers splayed: dark skin tone; tags:dark skin tone | finger | hand | splayed
code:U+270B; desc:raised hand; tags:hand
code:U+270B U+1F3FB; desc:raised hand: light skin tone; tags:hand | light skin tone
code:U+270B U+1F3FC; desc:raised hand: medium-light skin tone; tags:hand | medium-light skin tone
code:U+270B U+1F3FD; desc:raised hand: medium skin tone; tags:hand | medium skin tone
code:U+270B U+1F3FE; desc:raised hand: medium-dark skin tone; tags:hand | medium-dark skin tone
code:U+270B U+1F3FF; desc:raised hand: dark skin tone; tags:dark skin tone | hand
code:U+1F44C; desc:OK hand; tags:hand | OK
code:U+1F44C U+1F3FB; desc:OK hand: light skin tone; tags:hand | light skin tone | OK
code:U+1F44C U+1F3FC; desc:OK hand: medium-light skin tone; tags:hand | medium-light skin tone | OK
code:U+1F44C U+1F3FD; desc:OK hand: medium skin tone; tags:hand | medium skin tone | OK
code:U+1F44C U+1F3FE; desc:OK hand: medium-dark skin tone; tags:hand | medium-dark skin tone | OK
code:U+1F44C U+1F3FF; desc:OK hand: dark skin tone; tags:dark skin tone | hand | OK
code:U+1F44D; desc:thumbs up; tags:+1 | hand | thumb | up
code:U+1F44D U+1F3FB; desc:thumbs up: light skin tone; tags:+1 | hand | light skin tone | thumb | up
code:U+1F44D U+1F3FC; desc:thumbs up: medium-light skin tone; tags:+1 | hand | medium-light skin tone | thumb | up
code:U+1F44D U+1F3FD; desc:thumbs up: medium skin tone; tags:+1 | hand | medium skin tone | thumb | up
code:U+1F44D U+1F3FE; desc:thumbs up: medium-dark skin tone; tags:+1 | hand | medium-dark skin tone | thumb | up
code:U+1F44D U+1F3FF; desc:thumbs up: dark skin tone; tags:+1 | dark skin tone | hand | thumb | up
code:U+1F44E; desc:thumbs down; tags:-1 | down | hand | thumb
code:U+1F44E U+1F3FB; desc:thumbs down: light skin tone; tags:-1 | down | hand | light skin tone | thumb
code:U+1F44E U+1F3FC; desc:thumbs down: medium-light skin tone; tags:-1 | down | hand | medium-light skin tone | thumb
code:U+1F44E U+1F3FD; desc:thumbs down: medium skin tone; tags:-1 | down | hand | medium skin tone | thumb
code:U+1F44E U+1F3FE; desc:thumbs down: medium-dark skin tone; tags:-1 | down | hand | medium-dark skin tone | thumb
code:U+1F44E U+1F3FF; desc:thumbs down: dark skin tone; tags:-1 | dark skin tone | down | hand | thumb
code:U+270A; desc:raised fist; tags:clenched | fist | hand | punch
code:U+270A U+1F3FB; desc:raised fist: light skin tone; tags:clenched | fist | hand | light skin tone | punch
code:U+270A U+1F3FC; desc:raised fist: medium-light skin tone; tags:clenched | fist | hand | medium-light skin tone | punch
code:U+270A U+1F3FD; desc:raised fist: medium skin tone; tags:clenched | fist | hand | medium skin tone | punch
code:U+270A U+1F3FE; desc:raised fist: medium-dark skin tone; tags:clenched | fist | hand | medium-dark skin tone | punch
code:U+270A U+1F3FF; desc:raised fist: dark skin tone; tags:clenched | dark skin tone | fist | hand | punch
code:U+1F44A; desc:oncoming fist; tags:clenched | fist | hand | punch
code:U+1F44A U+1F3FB; desc:oncoming fist: light skin tone; tags:clenched | fist | hand | light skin tone | punch
code:U+1F44A U+1F3FC; desc:oncoming fist: medium-light skin tone; tags:clenched | fist | hand | medium-light skin tone | punch
code:U+1F44A U+1F3FD; desc:oncoming fist: medium skin tone; tags:clenched | fist | hand | medium skin tone | punch
code:U+1F44A U+1F3FE; desc:oncoming fist: medium-dark skin tone; tags:clenched | fist | hand | medium-dark skin tone | punch
code:U+1F44A U+1F3FF; desc:oncoming fist: dark skin tone; tags:clenched | dark skin tone | fist | hand | punch
code:U+1F91B; desc:left-facing fist; tags:fist | leftwards
code:U+1F91B U+1F3FB; desc:left-facing fist: light skin tone; tags:fist | leftwards | light skin tone
code:U+1F91B U+1F3FC; desc:left-facing fist: medium-light skin tone; tags:fist | leftwards | medium-light skin tone
code:U+1F91B U+1F3FD; desc:left-facing fist: medium skin tone; tags:fist | leftwards | medium skin tone
code:U+1F91B U+1F3FE; desc:left-facing fist: medium-dark skin tone; tags:fist | leftwards | medium-dark skin tone
code:U+1F91B U+1F3FF; desc:left-facing fist: dark skin tone; tags:dark skin tone | fist | leftwards
code:U+1F91C; desc:right-facing fist; tags:fist | rightwards
code:U+1F91C U+1F3FB; desc:right-facing fist: light skin tone; tags:fist | light skin tone | rightwards
code:U+1F91C U+1F3FC; desc:right-facing fist: medium-light skin tone; tags:fist | medium-light skin tone | rightwards
code:U+1F91C U+1F3FD; desc:right-facing fist: medium skin tone; tags:fist | medium skin tone | rightwards
code:U+1F91C U+1F3FE; desc:right-facing fist: medium-dark skin tone; tags:fist | medium-dark skin tone | rightwards
code:U+1F91C U+1F3FF; desc:right-facing fist: dark skin tone; tags:dark skin tone | fist | rightwards
code:U+1F91A; desc:raised back of hand; tags:backhand | raised
code:U+1F91A U+1F3FB; desc:raised back of hand: light skin tone; tags:backhand | light skin tone | raised
code:U+1F91A U+1F3FC; desc:raised back of hand: medium-light skin tone; tags:backhand | medium-light skin tone | raised
code:U+1F91A U+1F3FD; desc:raised back of hand: medium skin tone; tags:backhand | medium skin tone | raised
code:U+1F91A U+1F3FE; desc:raised back of hand: medium-dark skin tone; tags:backhand | medium-dark skin tone | raised
code:U+1F91A U+1F3FF; desc:raised back of hand: dark skin tone; tags:backhand | dark skin tone | raised
code:U+1F44B; desc:waving hand; tags:hand | wave | waving
code:U+1F44B U+1F3FB; desc:waving hand: light skin tone; tags:hand | light skin tone | wave | waving
code:U+1F44B U+1F3FC; desc:waving hand: medium-light skin tone; tags:hand | medium-light skin tone | wave | waving
code:U+1F44B U+1F3FD; desc:waving hand: medium skin tone; tags:hand | medium skin tone | wave | waving
code:U+1F44B U+1F3FE; desc:waving hand: medium-dark skin tone; tags:hand | medium-dark skin tone | wave | waving
code:U+1F44B U+1F3FF; desc:waving hand: dark skin tone; tags:dark skin tone | hand | wave | waving
code:U+1F91F   ;desc:love-you gesture; tags:hand | ILY
code:U+1F91F U+1F3FB  ;desc:love-you gesture: light skin tone; tags:hand | ILY | light skin tone
code:U+1F91F U+1F3FC  ;desc:love-you gesture: medium-light skin tone; tags:hand | ILY | medium-light skin tone
code:U+1F91F U+1F3FD  ;desc:love-you gesture: medium skin tone; tags:hand | ILY | medium skin tone
code:U+1F91F U+1F3FE  ;desc:love-you gesture: medium-dark skin tone; tags:hand | ILY | medium-dark skin tone
code:U+1F91F U+1F3FF  ;desc:love-you gesture: dark skin tone; tags:dark skin tone | hand | ILY
code:U+270D; desc:writing hand; tags:hand | write
code:U+270D U+1F3FB; desc:writing hand: light skin tone; tags:hand | light skin tone | write
code:U+270D U+1F3FC; desc:writing hand: medium-light skin tone; tags:hand | medium-light skin tone | write
code:U+270D U+1F3FD; desc:writing hand: medium skin tone; tags:hand | medium skin tone | write
code:U+270D U+1F3FE; desc:writing hand: medium-dark skin tone; tags:hand | medium-dark skin tone | write
code:U+270D U+1F3FF; desc:writing hand: dark skin tone; tags:dark skin tone | hand | write
code:U+1F44F; desc:clapping hands; tags:clap | hand
code:U+1F44F U+1F3FB; desc:clapping hands: light skin tone; tags:clap | hand | light skin tone
code:U+1F44F U+1F3FC; desc:clapping hands: medium-light skin tone; tags:clap | hand | medium-light skin tone
code:U+1F44F U+1F3FD; desc:clapping hands: medium skin tone; tags:clap | hand | medium skin tone
code:U+1F44F U+1F3FE; desc:clapping hands: medium-dark skin tone; tags:clap | hand | medium-dark skin tone
code:U+1F44F U+1F3FF; desc:clapping hands: dark skin tone; tags:clap | dark skin tone | hand
code:U+1F450; desc:open hands; tags:hand | open
code:U+1F450 U+1F3FB; desc:open hands: light skin tone; tags:hand | light skin tone | open
code:U+1F450 U+1F3FC; desc:open hands: medium-light skin tone; tags:hand | medium-light skin tone | open
code:U+1F450 U+1F3FD; desc:open hands: medium skin tone; tags:hand | medium skin tone | open
code:U+1F450 U+1F3FE; desc:open hands: medium-dark skin tone; tags:hand | medium-dark skin tone | open
code:U+1F450 U+1F3FF; desc:open hands: dark skin tone; tags:dark skin tone | hand | open
code:U+1F64C; desc:raising hands; tags:celebration | gesture | hand | hooray | raised
code:U+1F64C U+1F3FB; desc:raising hands: light skin tone; tags:celebration | gesture | hand | hooray | light skin tone | raised
code:U+1F64C U+1F3FC; desc:raising hands: medium-light skin tone; tags:celebration | gesture | hand | hooray | medium-light skin tone | raised
code:U+1F64C U+1F3FD; desc:raising hands: medium skin tone; tags:celebration | gesture | hand | hooray | medium skin tone | raised
code:U+1F64C U+1F3FE; desc:raising hands: medium-dark skin tone; tags:celebration | gesture | hand | hooray | medium-dark skin tone | raised
code:U+1F64C U+1F3FF; desc:raising hands: dark skin tone; tags:celebration | dark skin tone | gesture | hand | hooray | raised
code:U+1F932   ;desc:palms up together; tags:prayer
code:U+1F932 U+1F3FB  ;desc:palms up together: light skin tone; tags:light skin tone | prayer
code:U+1F932 U+1F3FC  ;desc:palms up together: medium-light skin tone; tags:medium-light skin tone | prayer
code:U+1F932 U+1F3FD  ;desc:palms up together: medium skin tone; tags:medium skin tone | prayer
code:U+1F932 U+1F3FE  ;desc:palms up together: medium-dark skin tone; tags:medium-dark skin tone | prayer
code:U+1F932 U+1F3FF  ;desc:palms up together: dark skin tone; tags:dark skin tone | prayer
code:U+1F64F; desc:folded hands; tags:ask | bow | folded | gesture | hand | please | pray | thanks
code:U+1F64F U+1F3FB; desc:folded hands: light skin tone; tags:ask | bow | folded | gesture | hand | light skin tone | please | pray | thanks
code:U+1F64F U+1F3FC; desc:folded hands: medium-light skin tone; tags:ask | bow | folded | gesture | hand | medium-light skin tone | please | pray | thanks
code:U+1F64F U+1F3FD; desc:folded hands: medium skin tone; tags:ask | bow | folded | gesture | hand | medium skin tone | please | pray | thanks
code:U+1F64F U+1F3FE; desc:folded hands: medium-dark skin tone; tags:ask | bow | folded | gesture | hand | medium-dark skin tone | please | pray | thanks
code:U+1F64F U+1F3FF; desc:folded hands: dark skin tone; tags:ask | bow | dark skin tone | folded | gesture | hand | please | pray | thanks
code:U+1F91D; desc:handshake; tags:agreement | hand | handshake | meeting | shake
code:U+1F485; desc:nail polish; tags:care | cosmetics | manicure | nail | polish
code:U+1F485 U+1F3FB; desc:nail polish: light skin tone; tags:care | cosmetics | light skin tone | manicure | nail | polish
code:U+1F485 U+1F3FC; desc:nail polish: medium-light skin tone; tags:care | cosmetics | manicure | medium-light skin tone | nail | polish
code:U+1F485 U+1F3FD; desc:nail polish: medium skin tone; tags:care | cosmetics | manicure | medium skin tone | nail | polish
code:U+1F485 U+1F3FE; desc:nail polish: medium-dark skin tone; tags:care | cosmetics | manicure | medium-dark skin tone | nail | polish
code:U+1F485 U+1F3FF; desc:nail polish: dark skin tone; tags:care | cosmetics | dark skin tone | manicure | nail | polish
code:U+1F442; desc:ear; tags:body
code:U+1F442 U+1F3FB; desc:ear: light skin tone; tags:body | light skin tone
code:U+1F442 U+1F3FC; desc:ear: medium-light skin tone; tags:body | medium-light skin tone
code:U+1F442 U+1F3FD; desc:ear: medium skin tone; tags:body | medium skin tone
code:U+1F442 U+1F3FE; desc:ear: medium-dark skin tone; tags:body | medium-dark skin tone
code:U+1F442 U+1F3FF; desc:ear: dark skin tone; tags:body | dark skin tone
code:U+1F443; desc:nose; tags:body
code:U+1F443 U+1F3FB; desc:nose: light skin tone; tags:body | light skin tone
code:U+1F443 U+1F3FC; desc:nose: medium-light skin tone; tags:body | medium-light skin tone
code:U+1F443 U+1F3FD; desc:nose: medium skin tone; tags:body | medium skin tone
code:U+1F443 U+1F3FE; desc:nose: medium-dark skin tone; tags:body | medium-dark skin tone
code:U+1F443 U+1F3FF; desc:nose: dark skin tone; tags:body | dark skin tone
code:U+1F463; desc:footprints; tags:clothing | footprint | print
code:U+1F440; desc:eyes; tags:eye | face
code:U+1F441; desc:eye; tags:body
code:U+1F441 U+FE0F U+200D U+1F5E8 U+FE0F; desc:eye in speech bubble; tags:eye | speech bubble | witness
code:U+1F9E0   ;desc:brain; tags:intelligent
code:U+1F445; desc:tongue; tags:body
code:U+1F444; desc:mouth; tags:lips
code:U+1F48B; desc:kiss mark; tags:kiss | lips
code:U+1F498; desc:heart with arrow; tags:arrow | cupid
code:U+2764; desc:red heart; tags:heart
code:U+1F493; desc:beating heart; tags:beating | heartbeat | pulsating
code:U+1F494; desc:broken heart; tags:break | broken
code:U+1F495; desc:two hearts; tags:love
code:U+1F496; desc:sparkling heart; tags:excited | sparkle
code:U+1F497; desc:growing heart; tags:excited | growing | nervous | pulse
code:U+1F499; desc:blue heart; tags:blue
code:U+1F49A; desc:green heart; tags:green
code:U+1F49B; desc:yellow heart; tags:yellow
code:U+1F9E1    ;desc:orange heart
code:U+1F49C; desc:purple heart; tags:purple
